season,week,celebrity_name,partner,age,industry,total_judge_score,num_judges,is_eliminated,placement,result_description
4,5,Clyde Drexler,Elena Grinenko,44,Athlete,13.0,3,1,8,Eliminated Week 5
4,5,Shandi Finnessey,Brian Fortuna,28,Beauty Pagent,0.0,3,0,10,Eliminated Week 3
4,5,Paulina Porizkova,Alec Mazo,41,Model,0.0,3,0,11,Eliminated Week 2
4,5,Leeza Gibbons,Tony Dovolani,50,TV Personality,0.0,3,0,9,Eliminated Week 4
4,6,Laila Ali,Maksim Chmerkoskiy,29,Athlete,28.0,3,0,3,3rd Place
4,6,Apolo Anton Ohno,Julianne Hough,24,Athlete,28.0,3,0,1,1st Place
4,6,Joey Fatone,Kym Johnson,30,Singer/Rapper,27.0,3,0,2,2nd Place
4,6,Ian Ziering,Cheryl Burke,42,Actor/Actress,24.0,3,0,4,Eliminated Week 9
4,6,Heather Mills,Jonathan Roberts,39,Model,23.0,3,1,7,Eliminated Week 6
4,6,Billy Ray Cyrus,Karina Smirnoff,45,Singer/Rapper,21.0,3,0,5,Eliminated Week 8
4,6,John Ratzenberger,Edyta Sliwinska,59,Actor/Actress,19.0,3,0,6,Eliminated Week 7
4,6,Clyde Drexler,Elena Grinenko,44,Athlete,0.0,3,0,8,Eliminated Week 5
4,6,Shandi Finnessey,Brian Fortuna,28,Beauty Pagent,0.0,3,0,10,Eliminated Week 3
4,6,Paulina Porizkova,Alec Mazo,41,Model,0.0,3,0,11,Eliminated Week 2
4,6,Leeza Gibbons,Tony Dovolani,50,TV Personality,0.0,3,0,9,Eliminated Week 4
4,7,Laila Ali,Maksim Chmerkoskiy,29,Athlete,29.5,3,0,3,3rd Place
4,7,Joey Fatone,Kym Johnson,30,Singer/Rapper,29.5,3,0,2,2nd Place
4,7,Ian Ziering,Cheryl Burke,42,Actor/Actress,27.0,3,0,4,Eliminated Week 9
4,7,Apolo Anton Ohno,Julianne Hough,24,Athlete,27.0,3,0,1,1st Place
4,7,John Ratzenberger,Edyta Sliwinska,59,Actor/Actress,22.5,3,1,6,Eliminated Week 7
4,7,Billy Ray Cyrus,Karina Smirnoff,45,Singer/Rapper,19.0,3,0,5,Eliminated Week 8
4,7,Clyde Drexler,Elena Grinenko,44,Athlete,0.0,3,0,8,Eliminated Week 5
4,7,Shandi Finnessey,Brian Fortuna,28,Beauty Pagent,0.0,3,0,10,Eliminated Week 3
4,7,Paulina Porizkova,Alec Mazo,41,Model,0.0,3,0,11,Eliminated Week 2
4,7,Heather Mills,Jonathan Roberts,39,Model,0.0,3,0,7,Eliminated Week 6
4,7,Leeza Gibbons,Tony Dovolani,50,TV Personality,0.0,3,0,9,Eliminated Week 4
4,8,Apolo Anton Ohno,Julianne Hough,24,Athlete,29.0,3,0,1,1st Place
4,8,Joey Fatone,Kym Johnson,30,Singer/Rapper,27.5,3,0,2,2nd Place
4,8,Laila Ali,Maksim Chmerkoskiy,29,Athlete,26.5,3,0,3,3rd Place
4,8,Ian Ziering,Cheryl Burke,42,Actor/Actress,23.5,3,0,4,Eliminated Week 9
4,8,Billy Ray Cyrus,Karina Smirnoff,45,Singer/Rapper,19.0,3,1,5,Eliminated Week 8
4,8,John Ratzenberger,Edyta Sliwinska,59,Actor/Actress,0.0,3,0,6,Eliminated Week 7
4,8,Clyde Drexler,Elena Grinenko,44,Athlete,0.0,3,0,8,Eliminated Week 5
4,8,Shandi Finnessey,Brian Fortuna,28,Beauty Pagent,0.0,3,0,10,Eliminated Week 3
4,8,Paulina Porizkova,Alec Mazo,41,Model,0.0,3,0,11,Eliminated Week 2
4,8,Heather Mills,Jonathan Roberts,39,Model,0.0,3,0,7,Eliminated Week 6
4,8,Leeza Gibbons,Tony Dovolani,50,TV Personality,0.0,3,0,9,Eliminated Week 4
4,9,Laila Ali,Maksim Chmerkoskiy,29,Athlete,30.0,3,0,3,3rd Place
4,9,Joey Fatone,Kym Johnson,30,Singer/Rapper,30.0,3,0,2,2nd Place
4,9,Apolo Anton Ohno,Julianne Hough,24,Athlete,29.5,3,0,1,1st Place
4,9,Ian Ziering,Cheryl Burke,42,Actor/Actress,29.0,3,1,4,Eliminated Week 9
4,9,John Ratzenberger,Edyta Sliwinska,59,Actor/Actress,0.0,3,0,6,Eliminated Week 7
4,9,Clyde Drexler,Elena Grinenko,44,Athlete,0.0,3,0,8,Eliminated Week 5
4,9,Shandi Finnessey,Brian Fortuna,28,Beauty Pagent,0.0,3,0,10,Eliminated Week 3
4,9,Paulina Porizkova,Alec Mazo,41,Model,0.0,3,0,11,Eliminated Week 2
4,9,Heather Mills,Jonathan Roberts,39,Model,0.0,3,0,7,Eliminated Week 6
4,9,Billy Ray Cyrus,Karina Smirnoff,45,Singer/Rapper,0.0,3,0,5,Eliminated Week 8
4,9,Leeza Gibbons,Tony Dovolani,50,TV Personality,0.0,3,0,9,Eliminated Week 4
4,10,Apolo Anton Ohno,Julianne Hough,24,Athlete,29.3332,3,0,1,1st Place
4,10,Joey Fatone,Kym Johnson,30,Singer/Rapper,28.6665,3,0,2,2nd Place
4,10,Laila Ali,Maksim Chmerkoskiy,29,Athlete,28.3332,3,0,3,3rd Place
4,10,John Ratzenberger,Edyta Sliwinska,59,Actor/Actress,0.0,3,0,6,Eliminated Week 7
4,10,Ian Ziering,Cheryl Burke,42,Actor/Actress,0.0,3,0,4,Eliminated Week 9
4,10,Clyde Drexler,Elena Grinenko,44,Athlete,0.0,3,0,8,Eliminated Week 5
4,10,Shandi Finnessey,Brian Fortuna,28,Beauty Pagent,0.0,3,0,10,Eliminated Week 3
4,10,Paulina Porizkova,Alec Mazo,41,Model,0.0,3,0,11,Eliminated Week 2
4,10,Heather Mills,Jonathan Roberts,39,Model,0.0,3,0,7,Eliminated Week 6
4,10,Billy Ray Cyrus,Karina Smirnoff,45,Singer/Rapper,0.0,3,0,5,Eliminated Week 8
4,10,Leeza Gibbons,Tony Dovolani,50,TV Personality,0.0,3,0,9,Eliminated Week 4
5,1,Sabrina Bryan,Mark Ballas,23,Actor/Actress,26.0,3,0,7,Eliminated Week 6
5,1,Helio Castroneves,Julianne Hough,32,Racing Driver,25.0,3,0,1,1st Place
5,1,Jane Seymour,Tony Dovolani,56,Actor/Actress,24.0,3,0,6,Eliminated Week 7
5,1,Mel B,Maksim Chmerkoskiy,32,Singer/Rapper,24.0,3,0,2,2nd Place
5,1,Cameron Mathison,Edyta Sliwinska,38,Actor/Actress,21.0,3,0,5,Eliminated Week 8
5,1,Jennie Garth,Derek Hough,35,Actor/Actress,21.0,3,0,4,Eliminated Week 9
5,1,Albert Reed,Anna Trebunskaya,22,Model,21.0,3,0,11,Eliminated Week 2
5,1,Marie Osmond,Jonathan Roberts,47,Singer/Rapper,21.0,3,0,3,3rd Place
5,1,Mark Cuban,Kym Johnson,49,TV Personality,21.0,3,0,8,Eliminated Week 5
5,1,Wayne Newton,Cheryl Burke,65,Singer/Rapper,19.0,3,0,10,Eliminated Week 3
5,1,Floyd Mayweather Jr. ,Karina Smirnoff,30,Athlete,18.0,3,0,9,Eliminated Week 4
5,1,Josie Maran,Alec Mazo,29,Model,16.0,3,1,12,Eliminated Week 1
5,2,Helio Castroneves,Julianne Hough,32,Racing Driver,27.0,3,0,1,1st Place
5,2,Sabrina Bryan,Mark Ballas,23,Actor/Actress,26.0,3,0,7,Eliminated Week 6
5,2,Marie Osmond,Jonathan Roberts,47,Singer/Rapper,24.0,3,0,3,3rd Place
5,2,Mel B,Maksim Chmerkoskiy,32,Singer/Rapper,23.0,3,0,2,2nd Place
5,2,Cameron Mathison,Edyta Sliwinska,38,Actor/Actress,21.0,3,0,5,Eliminated Week 8
5,2,Jane Seymour,Tony Dovolani,56,Actor/Actress,21.0,3,0,6,Eliminated Week 7
5,2,Jennie Garth,Derek Hough,35,Actor/Actress,21.0,3,0,4,Eliminated Week 9
5,2,Floyd Mayweather Jr. ,Karina Smirnoff,30,Athlete,21.0,3,0,9,Eliminated Week 4
5,2,Albert Reed,Anna Trebunskaya,22,Model,21.0,3,1,11,Eliminated Week 2
5,2,Mark Cuban,Kym Johnson,49,TV Personality,18.0,3,0,8,Eliminated Week 5
5,2,Wayne Newton,Cheryl Burke,65,Singer/Rapper,15.0,3,0,10,Eliminated Week 3
5,2,Josie Maran,Alec Mazo,29,Model,0.0,3,0,12,Eliminated Week 1
5,3,Jane Seymour,Tony Dovolani,56,Actor/Actress,27.0,3,0,6,Eliminated Week 7
5,3,Sabrina Bryan,Mark Ballas,23,Actor/Actress,27.0,3,0,7,Eliminated Week 6
5,3,Mel B,Maksim Chmerkoskiy,32,Singer/Rapper,27.0,3,0,2,2nd Place
5,3,Jennie Garth,Derek Hough,35,Actor/Actress,26.0,3,0,4,Eliminated Week 9
5,3,Marie Osmond,Jonathan Roberts,47,Singer/Rapper,26.0,3,0,3,3rd Place
5,3,Helio Castroneves,Julianne Hough,32,Racing Driver,24.0,3,0,1,1st Place
5,3,Cameron Mathison,Edyta Sliwinska,38,Actor/Actress,23.0,3,0,5,Eliminated Week 8
5,3,Floyd Mayweather Jr. ,Karina Smirnoff,30,Athlete,21.0,3,0,9,Eliminated Week 4
5,3,Mark Cuban,Kym Johnson,49,TV Personality,20.0,3,0,8,Eliminated Week 5
5,3,Wayne Newton,Cheryl Burke,65,Singer/Rapper,18.0,3,1,10,Eliminated Week 3
5,3,Josie Maran,Alec Mazo,29,Model,0.0,3,0,12,Eliminated Week 1
5,3,Albert Reed,Anna Trebunskaya,22,Model,0.0,3,0,11,Eliminated Week 2
5,4,Sabrina Bryan,Mark Ballas,23,Actor/Actress,30.0,3,0,7,Eliminated Week 6
5,4,Cameron Mathison,Edyta Sliwinska,38,Actor/Actress,27.0,3,0,5,Eliminated Week 8
5,4,Jennie Garth,Derek Hough,35,Actor/Actress,27.0,3,0,4,Eliminated Week 9
5,4,Helio Castroneves,Julianne Hough,32,Racing Driver,27.0,3,0,1,1st Place
5,4,Jane Seymour,Tony Dovolani,56,Actor/Actress,26.0,3,0,6,Eliminated Week 7
5,4,Mel B,Maksim Chmerkoskiy,32,Singer/Rapper,26.0,3,0,2,2nd Place
5,4,Marie Osmond,Jonathan Roberts,47,Singer/Rapper,26.0,3,0,3,3rd Place
5,4,Floyd Mayweather Jr. ,Karina Smirnoff,30,Athlete,23.0,3,1,9,Eliminated Week 4
5,4,Mark Cuban,Kym Johnson,49,TV Personality,22.0,3,0,8,Eliminated Week 5
5,4,Josie Maran,Alec Mazo,29,Model,0.0,3,0,12,Eliminated Week 1
5,4,Albert Reed,Anna Trebunskaya,22,Model,0.0,3,0,11,Eliminated Week 2
5,4,Wayne Newton,Cheryl Burke,65,Singer/Rapper,0.0,3,0,10,Eliminated Week 3
5,5,Mel B,Maksim Chmerkoskiy,32,Singer/Rapper,29.0,3,0,2,2nd Place
5,5,Sabrina Bryan,Mark Ballas,23,Actor/Actress,28.0,3,0,7,Eliminated Week 6
5,5,Cameron Mathison,Edyta Sliwinska,38,Actor/Actress,26.0,3,0,5,Eliminated Week 8
5,5,Jane Seymour,Tony Dovolani,56,Actor/Actress,26.0,3,0,6,Eliminated Week 7
5,5,Jennie Garth,Derek Hough,35,Actor/Actress,25.0,3,0,4,Eliminated Week 9
5,5,Helio Castroneves,Julianne Hough,32,Racing Driver,23.0,3,0,1,1st Place
5,5,Marie Osmond,Jonathan Roberts,47,Singer/Rapper,21.0,3,0,3,3rd Place
5,5,Mark Cuban,Kym Johnson,49,TV Personality,21.0,3,1,8,Eliminated Week 5
5,5,Floyd Mayweather Jr. ,Karina Smirnoff,30,Athlete,0.0,3,0,9,Eliminated Week 4
5,5,Josie Maran,Alec Mazo,29,Model,0.0,3,0,12,Eliminated Week 1
5,5,Albert Reed,Anna Trebunskaya,22,Model,0.0,3,0,11,Eliminated Week 2
5,5,Wayne Newton,Cheryl Burke,65,Singer/Rapper,0.0,3,0,10,Eliminated Week 3
5,6,Mel B,Maksim Chmerkoskiy,32,Singer/Rapper,30.0,3,0,2,2nd Place
5,6,Helio Castroneves,Julianne Hough,32,Racing Driver,28.0,3,0,1,1st Place
5,6,Jennie Garth,Derek Hough,35,Actor/Actress,27.0,3,0,4,Eliminated Week 9
5,6,Cameron Mathison,Edyta Sliwinska,38,Actor/Actress,25.0,3,0,5,Eliminated Week 8
5,6,Sabrina Bryan,Mark Ballas,23,Actor/Actress,25.0,3,1,7,Eliminated Week 6
5,6,Marie Osmond,Jonathan Roberts,47,Singer/Rapper,23.0,3,0,3,3rd Place
5,6,Jane Seymour,Tony Dovolani,56,Actor/Actress,22.0,3,0,6,Eliminated Week 7
5,6,Floyd Mayweather Jr. ,Karina Smirnoff,30,Athlete,0.0,3,0,9,Eliminated Week 4
5,6,Josie Maran,Alec Mazo,29,Model,0.0,3,0,12,Eliminated Week 1
5,6,Albert Reed,Anna Trebunskaya,22,Model,0.0,3,0,11,Eliminated Week 2
5,6,Wayne Newton,Cheryl Burke,65,Singer/Rapper,0.0,3,0,10,Eliminated Week 3
5,6,Mark Cuban,Kym Johnson,49,TV Personality,0.0,3,0,8,Eliminated Week 5
5,7,Mel B,Maksim Chmerkoskiy,32,Singer/Rapper,27.0,3,0,2,2nd Place
5,7,Jennie Garth,Derek Hough,35,Actor/Actress,26.5,3,0,4,Eliminated Week 9
5,7,Helio Castroneves,Julianne Hough,32,Racing Driver,26.0,3,0,1,1st Place
5,7,Marie Osmond,Jonathan Roberts,47,Singer/Rapper,26.0,3,0,3,3rd Place
5,7,Cameron Mathison,Edyta Sliwinska,38,Actor/Actress,25.5,3,0,5,Eliminated Week 8
5,7,Jane Seymour,Tony Dovolani,56,Actor/Actress,25.0,3,1,6,Eliminated Week 7
5,7,Sabrina Bryan,Mark Ballas,23,Actor/Actress,0.0,3,0,7,Eliminated Week 6
5,7,Floyd Mayweather Jr. ,Karina Smirnoff,30,Athlete,0.0,3,0,9,Eliminated Week 4
5,7,Josie Maran,Alec Mazo,29,Model,0.0,3,0,12,Eliminated Week 1
5,7,Albert Reed,Anna Trebunskaya,22,Model,0.0,3,0,11,Eliminated Week 2
5,7,Wayne Newton,Cheryl Burke,65,Singer/Rapper,0.0,3,0,10,Eliminated Week 3
5,7,Mark Cuban,Kym Johnson,49,TV Personality,0.0,3,0,8,Eliminated Week 5
5,8,Helio Castroneves,Julianne Hough,32,Racing Driver,28.5,3,0,1,1st Place
5,8,Mel B,Maksim Chmerkoskiy,32,Singer/Rapper,28.0,3,0,2,2nd Place
5,8,Cameron Mathison,Edyta Sliwinska,38,Actor/Actress,25.5,3,1,5,Eliminated Week 8
5,8,Jennie Garth,Derek Hough,35,Actor/Actress,25.0,3,0,4,Eliminated Week 9
5,8,Marie Osmond,Jonathan Roberts,47,Singer/Rapper,24.5,3,0,3,3rd Place
5,8,Jane Seymour,Tony Dovolani,56,Actor/Actress,0.0,3,0,6,Eliminated Week 7
5,8,Sabrina Bryan,Mark Ballas,23,Actor/Actress,0.0,3,0,7,Eliminated Week 6
5,8,Floyd Mayweather Jr. ,Karina Smirnoff,30,Athlete,0.0,3,0,9,Eliminated Week 4
5,8,Josie Maran,Alec Mazo,29,Model,0.0,3,0,12,Eliminated Week 1
5,8,Albert Reed,Anna Trebunskaya,22,Model,0.0,3,0,11,Eliminated Week 2
5,8,Wayne Newton,Cheryl Burke,65,Singer/Rapper,0.0,3,0,10,Eliminated Week 3
5,8,Mark Cuban,Kym Johnson,49,TV Personality,0.0,3,0,8,Eliminated Week 5
5,9,Helio Castroneves,Julianne Hough,32,Racing Driver,30.0,3,0,1,1st Place
5,9,Mel B,Maksim Chmerkoskiy,32,Singer/Rapper,30.0,3,0,2,2nd Place
5,9,Jennie Garth,Derek Hough,35,Actor/Actress,29.0,3,1,4,Eliminated Week 9
5,9,Marie Osmond,Jonathan Roberts,47,Singer/Rapper,28.0,3,0,3,3rd Place
5,9,Cameron Mathison,Edyta Sliwinska,38,Actor/Actress,0.0,3,0,5,Eliminated Week 8
5,9,Jane Seymour,Tony Dovolani,56,Actor/Actress,0.0,3,0,6,Eliminated Week 7
5,9,Sabrina Bryan,Mark Ballas,23,Actor/Actress,0.0,3,0,7,Eliminated Week 6
5,9,Floyd Mayweather Jr. ,Karina Smirnoff,30,Athlete,0.0,3,0,9,Eliminated Week 4
5,9,Josie Maran,Alec Mazo,29,Model,0.0,3,0,12,Eliminated Week 1
5,9,Albert Reed,Anna Trebunskaya,22,Model,0.0,3,0,11,Eliminated Week 2
5,9,Wayne Newton,Cheryl Burke,65,Singer/Rapper,0.0,3,0,10,Eliminated Week 3
5,9,Mark Cuban,Kym Johnson,49,TV Personality,0.0,3,0,8,Eliminated Week 5
5,10,Mel B,Maksim Chmerkoskiy,32,Singer/Rapper,28.333199999999998,3,0,2,2nd Place
5,10,Helio Castroneves,Julianne Hough,32,Racing Driver,27.9999,3,0,1,1st Place
5,10,Marie Osmond,Jonathan Roberts,47,Singer/Rapper,23.0,3,0,3,3rd Place
5,10,Cameron Mathison,Edyta Sliwinska,38,Actor/Actress,0.0,3,0,5,Eliminated Week 8
5,10,Jane Seymour,Tony Dovolani,56,Actor/Actress,0.0,3,0,6,Eliminated Week 7
5,10,Sabrina Bryan,Mark Ballas,23,Actor/Actress,0.0,3,0,7,Eliminated Week 6
5,10,Jennie Garth,Derek Hough,35,Actor/Actress,0.0,3,0,4,Eliminated Week 9
5,10,Floyd Mayweather Jr. ,Karina Smirnoff,30,Athlete,0.0,3,0,9,Eliminated Week 4
5,10,Josie Maran,Alec Mazo,29,Model,0.0,3,0,12,Eliminated Week 1
5,10,Albert Reed,Anna Trebunskaya,22,Model,0.0,3,0,11,Eliminated Week 2
5,10,Wayne Newton,Cheryl Burke,65,Singer/Rapper,0.0,3,0,10,Eliminated Week 3
5,10,Mark Cuban,Kym Johnson,49,TV Personality,0.0,3,0,8,Eliminated Week 5
6,1,Kristi Yamaguchi,Mark Ballas,36,Athlete,27.0,3,0,1,1st Place
6,1,Priscilla Presley,Louis van Amstel,62,Actor/Actress,24.0,3,0,8,Eliminated Week 5
6,1,Mario,Karina Smirnoff,21,Singer/Rapper,24.0,3,0,5,Eliminated Week 8
6,1,Marlee Matlin,Fabian Sanchez,42,Actor/Actress,22.0,3,0,7,Eliminated Week 6
6,1,Jason Taylor,Edyta Sliwinska,33,Athlete,22.0,3,0,2,2nd Place
6,1,Cristian de la Fuente,Cheryl Burke,34,Actor/Actress,21.0,3,0,3,3rd Place
6,1,Shannon Elizabeth,Derek Hough,34,Actor/Actress,21.0,3,0,6,Eliminated Week 7
6,1,Steve Guttenberg,Anna Trebunskaya,49,Actor/Actress,18.0,3,0,10,Eliminated Week 3
6,1,Marissa Jaret Winokur,Tony Dovolani,35,Actor/Actress,18.0,3,0,4,Eliminated Week 9
6,1,Penn Jillette,Kym Johnson,53,Magician,16.0,3,0,12,Eliminated Week 2
6,1,Monica Seles,Jonathan Roberts,34,Athlete,15.0,3,0,11,Eliminated Week 2
6,1,Adam Carolla,Julianne Hough,43,Radio Personality,15.0,3,0,9,Eliminated Week 4
6,2,Jason Taylor,Edyta Sliwinska,33,Athlete,27.0,3,0,2,2nd Place
6,2,Kristi Yamaguchi,Mark Ballas,36,Athlete,27.0,3,0,1,1st Place
6,2,Mario,Karina Smirnoff,21,Singer/Rapper,26.0,3,0,5,Eliminated Week 8
6,2,Marlee Matlin,Fabian Sanchez,42,Actor/Actress,24.0,3,0,7,Eliminated Week 6
6,2,Shannon Elizabeth,Derek Hough,34,Actor/Actress,24.0,3,0,6,Eliminated Week 7
6,2,Priscilla Presley,Louis van Amstel,62,Actor/Actress,21.0,3,0,8,Eliminated Week 5
6,2,Marissa Jaret Winokur,Tony Dovolani,35,Actor/Actress,21.0,3,0,4,Eliminated Week 9
6,2,Cristian de la Fuente,Cheryl Burke,34,Actor/Actress,20.0,3,0,3,3rd Place
6,2,Adam Carolla,Julianne Hough,43,Radio Personality,19.0,3,0,9,Eliminated Week 4
6,2,Penn Jillette,Kym Johnson,53,Magician,17.0,3,1,12,Eliminated Week 2
6,2,Steve Guttenberg,Anna Trebunskaya,49,Actor/Actress,16.0,3,0,10,Eliminated Week 3
6,2,Monica Seles,Jonathan Roberts,34,Athlete,15.0,3,1,11,Eliminated Week 2
6,3,Kristi Yamaguchi,Mark Ballas,36,Athlete,27.0,3,0,1,1st Place
6,3,Priscilla Presley,Louis van Amstel,62,Actor/Actress,26.0,3,0,8,Eliminated Week 5
6,3,Cristian de la Fuente,Cheryl Burke,34,Actor/Actress,25.0,3,0,3,3rd Place
6,3,Shannon Elizabeth,Derek Hough,34,Actor/Actress,24.0,3,0,6,Eliminated Week 7
6,3,Jason Taylor,Edyta Sliwinska,33,Athlete,23.0,3,0,2,2nd Place
6,3,Steve Guttenberg,Anna Trebunskaya,49,Actor/Actress,21.0,3,1,10,Eliminated Week 3
6,3,Marlee Matlin,Fabian Sanchez,42,Actor/Actress,21.0,3,0,7,Eliminated Week 6
6,3,Adam Carolla,Julianne Hough,43,Radio Personality,21.0,3,0,9,Eliminated Week 4
6,3,Mario,Karina Smirnoff,21,Singer/Rapper,21.0,3,0,5,Eliminated Week 8
6,3,Marissa Jaret Winokur,Tony Dovolani,35,Actor/Actress,19.0,3,0,4,Eliminated Week 9
6,3,Monica Seles,Jonathan Roberts,34,Athlete,0.0,3,0,11,Eliminated Week 2
6,3,Penn Jillette,Kym Johnson,53,Magician,0.0,3,0,12,Eliminated Week 2
6,4,Jason Taylor,Edyta Sliwinska,33,Athlete,29.0,3,0,2,2nd Place
6,4,Kristi Yamaguchi,Mark Ballas,36,Athlete,29.0,3,0,1,1st Place
6,4,Shannon Elizabeth,Derek Hough,34,Actor/Actress,28.0,3,0,6,Eliminated Week 7
6,4,Cristian de la Fuente,Cheryl Burke,34,Actor/Actress,26.0,3,0,3,3rd Place
6,4,Marlee Matlin,Fabian Sanchez,42,Actor/Actress,24.0,3,0,7,Eliminated Week 6
6,4,Marissa Jaret Winokur,Tony Dovolani,35,Actor/Actress,24.0,3,0,4,Eliminated Week 9
6,4,Mario,Karina Smirnoff,21,Singer/Rapper,24.0,3,0,5,Eliminated Week 8
6,4,Priscilla Presley,Louis van Amstel,62,Actor/Actress,22.0,3,0,8,Eliminated Week 5
6,4,Adam Carolla,Julianne Hough,43,Radio Personality,19.0,3,1,9,Eliminated Week 4
6,4,Steve Guttenberg,Anna Trebunskaya,49,Actor/Actress,0.0,3,0,10,Eliminated Week 3
6,4,Monica Seles,Jonathan Roberts,34,Athlete,0.0,3,0,11,Eliminated Week 2
6,4,Penn Jillette,Kym Johnson,53,Magician,0.0,3,0,12,Eliminated Week 2
6,5,Kristi Yamaguchi,Mark Ballas,36,Athlete,29.0,3,0,1,1st Place
6,5,Jason Taylor,Edyta Sliwinska,33,Athlete,27.0,3,0,2,2nd Place
6,5,Mario,Karina Smirnoff,21,Singer/Rapper,27.0,3,0,5,Eliminated Week 8
6,5,Marissa Jaret Winokur,Tony Dovolani,35,Actor/Actress,24.0,3,0,4,Eliminated Week 9
6,5,Cristian de la Fuente,Cheryl Burke,34,Actor/Actress,23.0,3,0,3,3rd Place
6,5,Shannon Elizabeth,Derek Hough,34,Actor/Actress,23.0,3,0,6,Eliminated Week 7
6,5,Marlee Matlin,Fabian Sanchez,42,Actor/Actress,22.0,3,0,7,Eliminated Week 6
6,5,Priscilla Presley,Louis van Amstel,62,Actor/Actress,21.0,3,1,8,Eliminated Week 5
6,5,Steve Guttenberg,Anna Trebunskaya,49,Actor/Actress,0.0,3,0,10,Eliminated Week 3
6,5,Monica Seles,Jonathan Roberts,34,Athlete,0.0,3,0,11,Eliminated Week 2
6,5,Penn Jillette,Kym Johnson,53,Magician,0.0,3,0,12,Eliminated Week 2
6,5,Adam Carolla,Julianne Hough,43,Radio Personality,0.0,3,0,9,Eliminated Week 4
6,6,Kristi Yamaguchi,Mark Ballas,36,Athlete,30.0,3,0,1,1st Place
6,6,Mario,Karina Smirnoff,21,Singer/Rapper,28.0,3,0,5,Eliminated Week 8
6,6,Cristian de la Fuente,Cheryl Burke,34,Actor/Actress,27.0,3,0,3,3rd Place
6,6,Marissa Jaret Winokur,Tony Dovolani,35,Actor/Actress,26.0,3,0,4,Eliminated Week 9
6,6,Shannon Elizabeth,Derek Hough,34,Actor/Actress,24.0,3,0,6,Eliminated Week 7
6,6,Jason Taylor,Edyta Sliwinska,33,Athlete,24.0,3,0,2,2nd Place
6,6,Marlee Matlin,Fabian Sanchez,42,Actor/Actress,21.0,3,1,7,Eliminated Week 6
6,6,Steve Guttenberg,Anna Trebunskaya,49,Actor/Actress,0.0,3,0,10,Eliminated Week 3
6,6,Priscilla Presley,Louis van Amstel,62,Actor/Actress,0.0,3,0,8,Eliminated Week 5
6,6,Monica Seles,Jonathan Roberts,34,Athlete,0.0,3,0,11,Eliminated Week 2
6,6,Penn Jillette,Kym Johnson,53,Magician,0.0,3,0,12,Eliminated Week 2
6,6,Adam Carolla,Julianne Hough,43,Radio Personality,0.0,3,0,9,Eliminated Week 4
6,7,Jason Taylor,Edyta Sliwinska,33,Athlete,27.5,3,0,2,2nd Place
6,7,Kristi Yamaguchi,Mark Ballas,36,Athlete,27.0,3,0,1,1st Place
6,7,Marissa Jaret Winokur,Tony Dovolani,35,Actor/Actress,26.0,3,0,4,Eliminated Week 9
6,7,Shannon Elizabeth,Derek Hough,34,Actor/Actress,25.5,3,1,6,Eliminated Week 7
6,7,Mario,Karina Smirnoff,21,Singer/Rapper,25.5,3,0,5,Eliminated Week 8
6,7,Cristian de la Fuente,Cheryl Burke,34,Actor/Actress,23.0,3,0,3,3rd Place
6,7,Steve Guttenberg,Anna Trebunskaya,49,Actor/Actress,0.0,3,0,10,Eliminated Week 3
6,7,Priscilla Presley,Louis van Amstel,62,Actor/Actress,0.0,3,0,8,Eliminated Week 5
6,7,Marlee Matlin,Fabian Sanchez,42,Actor/Actress,0.0,3,0,7,Eliminated Week 6
6,7,Monica Seles,Jonathan Roberts,34,Athlete,0.0,3,0,11,Eliminated Week 2
6,7,Penn Jillette,Kym Johnson,53,Magician,0.0,3,0,12,Eliminated Week 2
6,7,Adam Carolla,Julianne Hough,43,Radio Personality,0.0,3,0,9,Eliminated Week 4
6,8,Cristian de la Fuente,Cheryl Burke,34,Actor/Actress,28.5,3,0,3,3rd Place
6,8,Kristi Yamaguchi,Mark Ballas,36,Athlete,27.5,3,0,1,1st Place
6,8,Mario,Karina Smirnoff,21,Singer/Rapper,26.5,3,1,5,Eliminated Week 8
6,8,Jason Taylor,Edyta Sliwinska,33,Athlete,26.0,3,0,2,2nd Place
6,8,Marissa Jaret Winokur,Tony Dovolani,35,Actor/Actress,25.0,3,0,4,Eliminated Week 9
6,8,Steve Guttenberg,Anna Trebunskaya,49,Actor/Actress,0.0,3,0,10,Eliminated Week 3
6,8,Priscilla Presley,Louis van Amstel,62,Actor/Actress,0.0,3,0,8,Eliminated Week 5
6,8,Marlee Matlin,Fabian Sanchez,42,Actor/Actress,0.0,3,0,7,Eliminated Week 6
6,8,Shannon Elizabeth,Derek Hough,34,Actor/Actress,0.0,3,0,6,Eliminated Week 7
6,8,Monica Seles,Jonathan Roberts,34,Athlete,0.0,3,0,11,Eliminated Week 2
6,8,Penn Jillette,Kym Johnson,53,Magician,0.0,3,0,12,Eliminated Week 2
6,8,Adam Carolla,Julianne Hough,43,Radio Personality,0.0,3,0,9,Eliminated Week 4
6,9,Kristi Yamaguchi,Mark Ballas,36,Athlete,28.5,3,0,1,1st Place
6,9,Cristian de la Fuente,Cheryl Burke,34,Actor/Actress,28.0,3,0,3,3rd Place
6,9,Jason Taylor,Edyta Sliwinska,33,Athlete,27.5,3,0,2,2nd Place
6,9,Marissa Jaret Winokur,Tony Dovolani,35,Actor/Actress,26.0,3,1,4,Eliminated Week 9
